,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,grad,Rho
63,63,-10.234056359121062,-4.236138048333417,[0.08333333],1.2811464626983031,0.08333333333333333,14.92311676256155,[7.56977244],1,-0.0002552497603861763,tensor(-15.2432),"[np.float64(0.5936435767804094), np.float64(9.147751818022615), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
64,64,-10.410752516847314,-4.309248716400729,[0.09166667],1.2823922998845891,0.09166666666666666,14.92311676256155,[7.56977244],1,0.00023334496857687706,tensor(6.1473),"[np.float64(0.5914177511437163), np.float64(9.147706949926464), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
65,65,-10.712283822771166,-4.411762313882391,[0.09166667],1.345031124717333,0.09166666666666666,14.92311676256155,[7.56977244],1,0.00031685392053736516,tensor(6.1908),"[np.float64(0.5870056355224786), np.float64(9.147828879607708), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
66,66,-10.950788797332532,-4.521844075641558,[0.11666667],1.440510600619325,0.11666666666666667,14.92311676256155,[7.56977244],1,7.411929170021968e-05,tensor(5.5063),"[np.float64(0.5815321568172785), np.float64(9.148026687372663), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
67,67,-10.880154283424364,-4.587626295624699,[0.13333333],1.5172466842481835,0.13333333333333333,14.92311676256155,[7.56977244],1,-0.00039538261535670695,tensor(-17.4168),"[np.float64(0.5778329438469721), np.float64(9.148020525493894), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
68,68,-10.873175260960258,-4.590800101041429,[0.125],1.518174531855231,0.125,14.92311676256155,[7.56977244],1,9.985519163873778e-05,tensor(5.3013),"[np.float64(0.5780504294409371), np.float64(9.147632889898262), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
69,69,-11.035917530218287,-4.563802429397617,[0.125],1.4723607369201153,0.125,14.92311676256155,[7.56977244],1,0.00023098031725292135,tensor(5.2746),"[np.float64(0.5804056091168713), np.float64(9.147017767275605), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
70,70,-11.177649232159412,-4.508083470731822,[0.10833333],1.4070086337471954,0.10833333333333334,14.92311676256155,[7.56977244],1,7.215153344770355e-05,tensor(5.7352),"[np.float64(0.5844316234057917), np.float64(9.146225553673395), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
71,71,-11.179544804145692,-4.466563213628792,[0.10833333],1.373831446321983,0.10833333333333334,14.92311676256155,[7.56977244],1,-0.0003416697778635732,tensor(-17.1419),"[np.float64(0.587339404347565), np.float64(9.14550731883687), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
72,72,-11.199725471586005,-4.4398045758821745,[0.1],1.3526746671427619,0.1,14.92311676256155,[7.56977244],1,0.00018436854542713067,tensor(5.9483),"[np.float64(0.5893261048198831), np.float64(9.144851045968455), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
73,73,-11.24466176806944,-4.433099955388709,[0.09166667],1.3442875837827926,0.09166666666666666,14.92311676256155,[7.56977244],1,0.0003077843005228649,tensor(6.1903),"[np.float64(0.5903143174097056), np.float64(9.144295021808182), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
74,74,-11.329292998286903,-4.447238658727995,[0.1],1.3479095080355281,0.1,14.92311676256155,[7.56977244],1,9.700093158747681e-05,tensor(5.9451),"[np.float64(0.5902571892146208), np.float64(9.143868715459911), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
75,75,-11.411795676057725,-4.470295776074954,[0.10833333],1.3610150720393432,0.10833333333333334,14.92311676256155,[7.56977244],1,-0.0003688818284607547,tensor(-17.1173),"[np.float64(0.5896260753812356), np.float64(9.143497040751107), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
76,76,-11.460391507008016,-4.495494214904984,[0.11666667],1.3799394906572926,0.11666666666666667,14.92311676256155,[7.56977244],1,0.00011427909997163176,tensor(5.4693),"[np.float64(0.5888027802176916), np.float64(9.14311909247751), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
77,77,-11.493999557209643,-4.49464712506746,[0.11666667],1.3648626803929884,0.11666666666666667,14.92311676256155,[7.56977244],1,0.00022734442264583718,tensor(5.4601),"[np.float64(0.5898782557348878), np.float64(9.142555616176674), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
78,78,-11.54599014138652,-4.494246792980964,[0.11666667],1.3625027532252558,0.11666666666666667,14.92311676256155,[7.56977244],1,4.479394102712933e-05,tensor(5.4586),"[np.float64(0.5906821322241146), np.float64(9.141986438705295), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
79,79,-11.6020575196913,-4.484768761572163,[0.11666667],1.351944701479722,0.11666666666666667,14.92311676256155,[7.56977244],1,-0.0003741770751402284,tensor(-17.1000),"[np.float64(0.5919052502776627), np.float64(9.141359952021142), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
80,80,-11.681520580402786,-4.468148390388049,[0.11666667],1.3330836733794784,0.11666666666666667,14.92311676256155,[7.56977244],1.001,0.0001456440045515603,tensor(5.4406),"[np.float64(0.5934590605918428), np.float64(9.140688610004863), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
81,81,-20.188232770074787,-5.145470724668532,[0.08333333],0.6665938452598166,0.08333333333333333,15.109539275887347,[7.56977244],1.001,0.0002894691537612207,tensor(5.9490),"[np.float64(0.5952674823389702), np.float64(9.139983155919456), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
82,82,-20.255148469781904,-5.134208655233942,[0.08333333],0.6615716823004009,0.08333333333333333,15.109539275887347,[7.56977244],1.001,0.00010708086364318978,tensor(5.9453),"[np.float64(0.5960441927943083), np.float64(9.139424735353312), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
83,83,-20.310293168763064,-5.128047366460596,[0.1],0.6650466778583252,0.1,15.109539275887347,[7.56977244],1.001,-0.00033609664069646396,tensor(-17.8435),"[np.float64(0.5964226954069254), np.float64(9.138951189794575), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
84,84,-20.309867338125215,-5.102967426683559,[0.1],0.6533365299892686,0.1,15.109539275887347,[7.56977244],1.001,0.00020153880687746105,tensor(5.4825),"[np.float64(0.5976593942314103), np.float64(9.138425542548013), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
85,85,-20.331406367458708,-5.074506333318474,[0.09166667],0.6261343225312326,0.09166666666666666,15.109539275887347,[7.56977244],1.001,0.0003575217547538891,tensor(5.6920),"[np.float64(0.5995626016991625), np.float64(9.137859171821205), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
86,86,-20.37470993470373,-5.055997387466286,[0.08333333],0.5951338579834415,0.08333333333333333,15.109539275887347,[7.56977244],1.001,0.0001977062763947584,tensor(5.8973),"[np.float64(0.601369739956402), np.float64(9.137334675672092), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
87,87,-20.373705318709412,-5.052828334560927,[0.08333333],0.5893648435297144,0.08333333333333333,15.109539275887347,[7.56977244],1.001,-0.00022501143573822906,tensor(-16.9994),"[np.float64(0.6017640490685974), np.float64(9.136962485784021), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
88,88,-20.392829455039724,-5.066296331707745,[0.09166667],0.6024684099411886,0.09166666666666666,15.109539275887347,[7.56977244],1.001,0.00028678592031947976,tensor(5.6756),"[np.float64(0.6010253489311768), np.float64(9.136712538984666), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
89,89,-20.416270867026043,-5.082334696914623,[0.09166667],0.6096632914608344,0.09166666666666666,15.109539275887347,[7.56977244],1.001,0.00041244452331449296,tensor(5.6806),"[np.float64(0.6002908393628618), np.float64(9.136476048949003), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
90,90,-20.441115657237994,-5.098835593770986,[0.1],0.6113378491112227,0.1,15.109539275887347,[7.56977244],1.001,0.0002289420517620869,tensor(5.4545),"[np.float64(0.5995673968081824), np.float64(9.13624979500657), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
91,91,-20.449315367424095,-5.110122441048309,[0.1],0.6164949866124352,0.1,15.109539275887347,[7.56977244],1.001,-0.00019058397967725254,tensor(-17.0560),"[np.float64(0.5988483607428452), np.float64(9.136004801523544), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
92,92,-20.46996063674378,-5.118326331277868,[0.1],0.6215325266748438,0.1,15.109539275887347,[7.56977244],1.001,0.0003265956035630627,tensor(5.4613),"[np.float64(0.5981360426630632), np.float64(9.1357443943996), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
93,93,-20.491572680146362,-5.121672514551877,[0.1],0.6238404522820579,0.1,15.109539275887347,[7.56977244],1.001,0.00046727505354986085,tensor(5.4628),"[np.float64(0.5975617852923998), np.float64(9.135462062773493), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
94,94,-20.506194289284576,-5.1208839568269005,[0.09166667],0.625021557975545,0.09166666666666666,15.109539275887347,[7.56977244],1.001,0.000306677389149418,tensor(5.6913),"[np.float64(0.5971024093746888), np.float64(9.135162004207297), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
95,95,-20.524144845375915,-5.129747251110747,[0.09166667],0.6335774553239486,0.09166666666666666,15.109539275887347,[7.56977244],1.001,-0.00010636390273536767,tensor(-17.0916),"[np.float64(0.5961267703754236), np.float64(9.134919872149547), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
96,96,-20.548124785189476,-5.141354717654999,[0.09166667],0.636281926898872,0.09166666666666666,15.109539275887347,[7.56977244],1.001,0.00041778467539653073,tensor(5.6991),"[np.float64(0.5952330169302184), np.float64(9.13468734770725), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
97,97,-20.56468846750891,-5.1586154199799985,[0.1],0.6470104991067415,0.1,15.109539275887347,[7.56977244],1.001,0.0005521490015205262,tensor(5.4783),"[np.float64(0.5939182893814843), np.float64(9.134498414074503), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
98,98,-20.583269430887594,-5.169170899036616,[0.1],0.6536040091333396,0.1,15.109539275887347,[7.56977244],1.001,0.00038572613080079074,tensor(5.4827),"[np.float64(0.5928878909671906), np.float64(9.134271170622185), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
99,99,-20.607487023012016,-5.17444473682996,[0.1],0.6563095661532785,0.1,15.109539275887347,[7.56977244],1.001,-2.1546500845150106e-05,tensor(-17.1390),"[np.float64(0.592091457799591), np.float64(9.13401273929071), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
100,100,-20.626252679702677,-5.175569746328323,[0.1],0.6564520786887321,0.1,15.109539275887347,[7.56977244],1.0020009999999997,0.0005095873016174239,tensor(5.4846),"[np.float64(0.5914868679172753), np.float64(9.133729137546124), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
101,101,-9.252597240131273,-4.56921662309041,[0.09166667],1.7459607102194177,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.0005849261397736282,tensor(6.4717),"[np.float64(0.5914736815739298), np.float64(9.133560692619817), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
102,102,-9.421151772697725,-4.549343068433431,[0.09166667],1.710070650784821,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.0004834050780666008,tensor(6.4467),"[np.float64(0.5921618567976488), np.float64(9.133316677267635), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
103,103,-9.709845581016335,-4.516548405608995,[0.09166667],1.649351076018294,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.00024102043458432704,tensor(6.4045),"[np.float64(0.5934122164987521), np.float64(9.13301376581653), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
104,104,-10.089036677924549,-4.473809155656743,[0.09166667],1.5723341452627222,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,-0.0001129988056612751,tensor(-18.2905),"[np.float64(0.5949009983067244), np.float64(9.132682947817647), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
105,105,-10.449092013827027,-4.421007386631114,[0.08333333],1.496892884308917,0.08333333333333333,14.837683306802392,[7.56977244],1.0020009999999997,6.1048443384718e-05,tensor(6.5503),"[np.float64(0.5962915415253132), np.float64(9.132354481990486), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
106,106,-10.689289834465995,-4.377441681596588,[0.09166667],1.4433669773095328,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,3.652848168106419e-05,tensor(6.2611),"[np.float64(0.5973003809054959), np.float64(9.132060692883922), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
107,107,-10.781468180912086,-4.335876923206757,[0.09166667],1.4123778356602739,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,-0.00013961574451507467,tensor(-18.2195),"[np.float64(0.5980451629686029), np.float64(9.131784851326621), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
108,108,-10.763209679164495,-4.304551551911166,[0.09166667],1.398896506489398,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.00017495726363566866,tensor(6.2302),"[np.float64(0.5985560441354957), np.float64(9.13153228222699), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
109,109,-10.77617532502623,-4.282509156860366,[0.09166667],1.3862177449162483,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.0002708610149937462,tensor(6.2214),"[np.float64(0.5988611777036857), np.float64(9.131298792405794), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
110,110,-10.816806376148856,-4.272796867231735,[0.09166667],1.3739473976212855,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.00019204991876100813,tensor(6.2128),"[np.float64(0.5989919017713334), np.float64(9.131081001822139), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
111,111,-10.878887589608878,-4.2730040119747095,[0.09166667],1.362143491853814,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,-2.6319602414870327e-05,tensor(-18.1175),"[np.float64(0.5989786422980263), np.float64(9.130876193770055), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
112,112,-10.956111955807508,-4.2811999232174776,[0.09166667],1.3510001131623965,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.00025192147184987634,tensor(6.1969),"[np.float64(0.5988490369047473), np.float64(9.13068217959943), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
113,113,-11.027455291838121,-4.29478636212029,[0.09166667],1.340210882465884,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.0003195928746062755,tensor(6.1894),"[np.float64(0.5986272651762042), np.float64(9.130497186093194), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
114,114,-11.106085147303576,-4.31436912450846,[0.09166667],1.3330460085989448,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,0.00021899622800230107,tensor(6.1844),"[np.float64(0.5981225123698629), np.float64(9.130336354398267), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
115,115,-11.190340752700449,-4.337656097910761,[0.09166667],1.3288632839486239,0.09166666666666666,14.837683306802392,[7.56977244],1.0020009999999997,-1.6090219013938428e-05,tensor(-17.5553),"[np.float64(0.5973922282415438), np.float64(9.130195099834733), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
